commune_code;commune;population_2020;departement_code;departement;region_code;region
84126;Séguret;851;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84127;Sérignan-du-Comtat;2587;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84128;Sivergues;42;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84129;Sorgues;18301;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84130;Suzette;122;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84131;Taillades;1927;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84132;Le Thor;8972;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84133;La Tour-d'Aigues;4241;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84134;Travaillan;728;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84135;Uchaux;1615;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84136;Vacqueyras;1292;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84137;Vaison-la-Romaine;6046;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84138;Valréas;9457;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84139;Fontaine-de-Vaucluse;624;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84140;Vaugines;566;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84141;Vedène;11433;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84142;Velleron;2955;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84143;Venasque;1017;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84144;Viens;629;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84145;Villars;773;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84146;Villedieu;517;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84147;Villelaure;3437;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84148;Villes-sur-Auzon;1304;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84149;Violès;1664;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84150;Visan;1987;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
84151;Vitrolles-en-Lubéron;182;84;Vaucluse;93;Provence-Alpes-Côte d'Azur
83001;Les Adrets-de-l'Estérel;2745;83;Var;93;Provence-Alpes-Côte d'Azur
83002;Aiguines;274;83;Var;93;Provence-Alpes-Côte d'Azur
83003;Ampus;944;83;Var;93;Provence-Alpes-Côte d'Azur
83004;Les Arcs;7104;83;Var;93;Provence-Alpes-Côte d'Azur
83005;Artignosc-sur-Verdon;328;83;Var;93;Provence-Alpes-Côte d'Azur
83006;Artigues;248;83;Var;93;Provence-Alpes-Côte d'Azur
83007;Aups;2181;83;Var;93;Provence-Alpes-Côte d'Azur
83008;Bagnols-en-Forêt;2746;83;Var;93;Provence-Alpes-Côte d'Azur
83009;Bandol;8366;83;Var;93;Provence-Alpes-Côte d'Azur
83010;Bargème;206;83;Var;93;Provence-Alpes-Côte d'Azur
83011;Bargemon;1374;83;Var;93;Provence-Alpes-Côte d'Azur
83012;Barjols;3015;83;Var;93;Provence-Alpes-Côte d'Azur
83013;La Bastide;199;83;Var;93;Provence-Alpes-Côte d'Azur
83014;Baudinard-sur-Verdon;223;83;Var;93;Provence-Alpes-Côte d'Azur
83015;Bauduen;316;83;Var;93;Provence-Alpes-Côte d'Azur
83016;Le Beausset;9637;83;Var;93;Provence-Alpes-Côte d'Azur
83017;Belgentier;2432;83;Var;93;Provence-Alpes-Côte d'Azur
83018;Besse-sur-Issole;3050;83;Var;93;Provence-Alpes-Côte d'Azur
83019;Bormes-les-Mimosas;7982;83;Var;93;Provence-Alpes-Côte d'Azur
83020;Le Bourguet;31;83;Var;93;Provence-Alpes-Côte d'Azur
83021;Bras;2732;83;Var;93;Provence-Alpes-Côte d'Azur
83022;Brenon;31;83;Var;93;Provence-Alpes-Côte d'Azur
83023;Brignoles;17498;83;Var;93;Provence-Alpes-Côte d'Azur
83025;Brue-Auriac;1343;83;Var;93;Provence-Alpes-Côte d'Azur
83026;Cabasse;1932;83;Var;93;Provence-Alpes-Côte d'Azur
83027;La Cadière-d'Azur;5537;83;Var;93;Provence-Alpes-Côte d'Azur
83028;Callas;1880;83;Var;93;Provence-Alpes-Côte d'Azur
83029;Callian;3165;83;Var;93;Provence-Alpes-Côte d'Azur
83030;Camps-la-Source;1876;83;Var;93;Provence-Alpes-Côte d'Azur
83031;Le Cannet-des-Maures;4328;83;Var;93;Provence-Alpes-Côte d'Azur
83032;Carcès;3485;83;Var;93;Provence-Alpes-Côte d'Azur
83033;Carnoules;3462;83;Var;93;Provence-Alpes-Côte d'Azur
83034;Carqueiranne;9846;83;Var;93;Provence-Alpes-Côte d'Azur
83035;Le Castellet;3875;83;Var;93;Provence-Alpes-Côte d'Azur
83036;Cavalaire-sur-Mer;7270;83;Var;93;Provence-Alpes-Côte d'Azur
83037;La Celle;1457;83;Var;93;Provence-Alpes-Côte d'Azur
83038;Châteaudouble;469;83;Var;93;Provence-Alpes-Côte d'Azur
83039;Châteauvert;149;83;Var;93;Provence-Alpes-Côte d'Azur
83040;Châteauvieux;87;83;Var;93;Provence-Alpes-Côte d'Azur
83041;Claviers;678;83;Var;93;Provence-Alpes-Côte d'Azur
83042;Cogolin;12032;83;Var;93;Provence-Alpes-Côte d'Azur
83043;Collobrières;1921;83;Var;93;Provence-Alpes-Côte d'Azur
83044;Comps-sur-Artuby;382;83;Var;93;Provence-Alpes-Côte d'Azur
83045;Correns;905;83;Var;93;Provence-Alpes-Côte d'Azur
83046;Cotignac;2208;83;Var;93;Provence-Alpes-Côte d'Azur
83047;La Crau;17920;83;Var;93;Provence-Alpes-Côte d'Azur
83048;La Croix-Valmer;3798;83;Var;93;Provence-Alpes-Côte d'Azur
83049;Cuers;11192;83;Var;93;Provence-Alpes-Côte d'Azur
83050;Draguignan;40053;83;Var;93;Provence-Alpes-Côte d'Azur
83051;Entrecasteaux;1117;83;Var;93;Provence-Alpes-Côte d'Azur
83052;Esparron;349;83;Var;93;Provence-Alpes-Côte d'Azur
83053;Évenos;2325;83;Var;93;Provence-Alpes-Côte d'Azur
83054;La Farlède;8768;83;Var;93;Provence-Alpes-Côte d'Azur
83055;Fayence;5731;83;Var;93;Provence-Alpes-Côte d'Azur
83056;Figanières;2602;83;Var;93;Provence-Alpes-Côte d'Azur
83057;Flassans-sur-Issole;3513;83;Var;93;Provence-Alpes-Côte d'Azur
83058;Flayosc;4318;83;Var;93;Provence-Alpes-Côte d'Azur
83059;Forcalqueiret;2871;83;Var;93;Provence-Alpes-Côte d'Azur
83060;Fox-Amphoux;463;83;Var;93;Provence-Alpes-Côte d'Azur
83061;Fréjus;53168;83;Var;93;Provence-Alpes-Côte d'Azur
83062;La Garde;25236;83;Var;93;Provence-Alpes-Côte d'Azur
83063;La Garde-Freinet;1882;83;Var;93;Provence-Alpes-Côte d'Azur
83064;Garéoult;5349;83;Var;93;Provence-Alpes-Côte d'Azur
83065;Gassin;2557;83;Var;93;Provence-Alpes-Côte d'Azur
83066;Ginasservis;1782;83;Var;93;Provence-Alpes-Côte d'Azur
83067;Gonfaron;4313;83;Var;93;Provence-Alpes-Côte d'Azur
83068;Grimaud;4421;83;Var;93;Provence-Alpes-Côte d'Azur
83069;Hyères;55772;83;Var;93;Provence-Alpes-Côte d'Azur
83070;Le Lavandou;5759;83;Var;93;Provence-Alpes-Côte d'Azur
83071;La Londe-les-Maures;10235;83;Var;93;Provence-Alpes-Côte d'Azur
83072;Lorgues;8968;83;Var;93;Provence-Alpes-Côte d'Azur
83073;Le Luc;10952;83;Var;93;Provence-Alpes-Côte d'Azur
83074;La Martre;213;83;Var;93;Provence-Alpes-Côte d'Azur
83075;Les Mayons;641;83;Var;93;Provence-Alpes-Côte d'Azur
83076;Mazaugues;899;83;Var;93;Provence-Alpes-Côte d'Azur
83077;Méounes-lès-Montrieux;2165;83;Var;93;Provence-Alpes-Côte d'Azur
83078;Moissac-Bellevue;292;83;Var;93;Provence-Alpes-Côte d'Azur
83079;La Môle;1418;83;Var;93;Provence-Alpes-Côte d'Azur
83080;Mons;835;83;Var;93;Provence-Alpes-Côte d'Azur
83081;Montauroux;6346;83;Var;93;Provence-Alpes-Côte d'Azur
83082;Montferrat;1549;83;Var;93;Provence-Alpes-Côte d'Azur
83083;Montfort-sur-Argens;1331;83;Var;93;Provence-Alpes-Côte d'Azur
83084;Montmeyan;561;83;Var;93;Provence-Alpes-Côte d'Azur
83085;La Motte;2875;83;Var;93;Provence-Alpes-Côte d'Azur
83086;Le Muy;9248;83;Var;93;Provence-Alpes-Côte d'Azur
83087;Nans-les-Pins;4453;83;Var;93;Provence-Alpes-Côte d'Azur
83088;Néoules;2692;83;Var;93;Provence-Alpes-Côte d'Azur
83089;Ollières;638;83;Var;93;Provence-Alpes-Côte d'Azur
83090;Ollioules;13563;83;Var;93;Provence-Alpes-Côte d'Azur
83091;Pierrefeu-du-Var;6060;83;Var;93;Provence-Alpes-Côte d'Azur
83092;Pignans;4008;83;Var;93;Provence-Alpes-Côte d'Azur
83093;Plan-d'Aups-Sainte-Baume;2113;83;Var;93;Provence-Alpes-Côte d'Azur
83094;Le Plan-de-la-Tour;2714;83;Var;93;Provence-Alpes-Côte d'Azur
83095;Pontevès;767;83;Var;93;Provence-Alpes-Côte d'Azur
83096;Pourcieux;1566;83;Var;93;Provence-Alpes-Côte d'Azur
83097;Pourrières;5123;83;Var;93;Provence-Alpes-Côte d'Azur
83098;Le Pradet;10027;83;Var;93;Provence-Alpes-Côte d'Azur
83099;Puget-sur-Argens;7839;83;Var;93;Provence-Alpes-Côte d'Azur
83100;Puget-Ville;4235;83;Var;93;Provence-Alpes-Côte d'Azur
83101;Ramatuelle;2077;83;Var;93;Provence-Alpes-Côte d'Azur
83102;Régusse;2615;83;Var;93;Provence-Alpes-Côte d'Azur
83103;Le Revest-les-Eaux;3812;83;Var;93;Provence-Alpes-Côte d'Azur
83104;Rians;4264;83;Var;93;Provence-Alpes-Côte d'Azur
83105;Riboux;44;83;Var;93;Provence-Alpes-Côte d'Azur
83106;Rocbaron;4925;83;Var;93;Provence-Alpes-Côte d'Azur
83107;Roquebrune-sur-Argens;14048;83;Var;93;Provence-Alpes-Côte d'Azur
83108;La Roquebrussanne;2578;83;Var;93;Provence-Alpes-Côte d'Azur
83109;La Roque-Esclapon;276;83;Var;93;Provence-Alpes-Côte d'Azur
83110;Rougiers;1648;83;Var;93;Provence-Alpes-Côte d'Azur
83111;Sainte-Anastasie-sur-Issole;1922;83;Var;93;Provence-Alpes-Côte d'Azur
83112;Saint-Cyr-sur-Mer;11752;83;Var;93;Provence-Alpes-Côte d'Azur
83113;Saint-Julien;2413;83;Var;93;Provence-Alpes-Côte d'Azur
83114;Saint-Martin-de-Pallières;246;83;Var;93;Provence-Alpes-Côte d'Azur
83115;Sainte-Maxime;14263;83;Var;93;Provence-Alpes-Côte d'Azur
83116;Saint-Maximin-la-Sainte-Baume;16388;83;Var;93;Provence-Alpes-Côte d'Azur
83117;Saint-Paul-en-Forêt;1718;83;Var;93;Provence-Alpes-Côte d'Azur
83118;Saint-Raphaël;35222;83;Var;93;Provence-Alpes-Côte d'Azur
83119;Saint-Tropez;4299;83;Var;93;Provence-Alpes-Côte d'Azur
83120;Saint-Zacharie;5539;83;Var;93;Provence-Alpes-Côte d'Azur
83121;Salernes;3879;83;Var;93;Provence-Alpes-Côte d'Azur
83122;Les Salles-sur-Verdon;255;83;Var;93;Provence-Alpes-Côte d'Azur
83123;Sanary-sur-Mer;16733;83;Var;93;Provence-Alpes-Côte d'Azur
83124;Seillans;2626;83;Var;93;Provence-Alpes-Côte d'Azur
83125;Seillons-Source-d'Argens;2490;83;Var;93;Provence-Alpes-Côte d'Azur
83126;La Seyne-sur-Mer;64620;83;Var;93;Provence-Alpes-Côte d'Azur
83127;Signes;2804;83;Var;93;Provence-Alpes-Côte d'Azur
83128;Sillans-la-Cascade;752;83;Var;93;Provence-Alpes-Côte d'Azur
83129;Six-Fours-les-Plages;33250;83;Var;93;Provence-Alpes-Côte d'Azur
83130;Solliès-Pont;11056;83;Var;93;Provence-Alpes-Côte d'Azur
83131;Solliès-Toucas;5741;83;Var;93;Provence-Alpes-Côte d'Azur
83132;Solliès-Ville;2412;83;Var;93;Provence-Alpes-Côte d'Azur
83133;Tanneron;1619;83;Var;93;Provence-Alpes-Côte d'Azur
83134;Taradeau;1807;83;Var;93;Provence-Alpes-Côte d'Azur
83135;Tavernes;1396;83;Var;93;Provence-Alpes-Côte d'Azur
83136;Le Thoronet;2449;83;Var;93;Provence-Alpes-Côte d'Azur
83137;Toulon;169634;83;Var;93;Provence-Alpes-Côte d'Azur
83138;Tourrettes;2898;83;Var;93;Provence-Alpes-Côte d'Azur
83139;Tourtour;587;83;Var;93;Provence-Alpes-Côte d'Azur
83140;Tourves;4983;83;Var;93;Provence-Alpes-Côte d'Azur
83141;Trans-en-Provence;5770;83;Var;93;Provence-Alpes-Côte d'Azur
83142;Trigance;182;83;Var;93;Provence-Alpes-Côte d'Azur
83143;Le Val;4297;83;Var;93;Provence-Alpes-Côte d'Azur
83144;La Valette-du-Var;23775;83;Var;93;Provence-Alpes-Côte d'Azur
83145;Varages;1172;83;Var;93;Provence-Alpes-Côte d'Azur
83146;La Verdière;1600;83;Var;93;Provence-Alpes-Côte d'Azur
83147;Vérignon;10;83;Var;93;Provence-Alpes-Côte d'Azur
83148;Vidauban;11545;83;Var;93;Provence-Alpes-Côte d'Azur
83149;Villecroze;1442;83;Var;93;Provence-Alpes-Côte d'Azur
83150;Vinon-sur-Verdon;4224;83;Var;93;Provence-Alpes-Côte d'Azur
83151;Vins-sur-Caramy;1003;83;Var;93;Provence-Alpes-Côte d'Azur
83152;Rayol-Canadel-sur-Mer;717;83;Var;93;Provence-Alpes-Côte d'Azur
83153;Saint-Mandrier-sur-Mer;5766;83;Var;93;Provence-Alpes-Côte d'Azur
83154;Saint-Antonin-du-Var;744;83;Var;93;Provence-Alpes-Côte d'Azur
05001;Abriès-Ristolas;382;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05003;Aiguilles;428;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05004;Ancelle;910;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05006;L'Argentière-la-Bessée;2293;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05007;Arvieux;372;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05008;Aspremont;350;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05009;Aspres-lès-Corps;107;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05010;Aspres-sur-Buëch;830;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05011;Avançon;401;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05012;Baratier;593;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05013;Barcillonnette;143;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05014;Barret-sur-Méouge;220;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05016;La Bâtie-Montsaléon;244;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05017;La Bâtie-Neuve;2506;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05018;La Bâtie-Vieille;350;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05019;La Beaume;156;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05021;Le Bersac;151;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05022;Bréziers;220;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05023;Briançon;11950;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05024;Valdoule;212;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05025;Buissard;206;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05026;Ceillac;293;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05027;Cervières;182;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05028;Chabestan;133;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05029;Chabottes;828;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05031;Champcella;185;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05032;Champoléon;144;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05033;Chanousse;40;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05035;Châteauneuf-d'Oze;28;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05036;Châteauroux-les-Alpes;1171;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05037;Châteauvieux;488;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05038;Château-Ville-Vieille;344;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05039;Aubessagne;705;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05040;Chorges;2891;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05044;Crévoux;135;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05045;Crots;1052;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05046;Embrun;6174;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05047;Éourres;132;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05048;L'Épine;193;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05049;Esparron;45;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05050;Espinasses;762;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05051;Étoile-Saint-Cyrice;31;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05052;Eygliers;776;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05053;Garde-Colombe;549;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05054;La Fare-en-Champsaur;443;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05055;La Faurie;322;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05056;Forest-Saint-Julien;323;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05057;Fouillouse;241;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05058;Freissinières;208;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05059;La Freissinouse;821;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05060;Furmeyer;153;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05061;Gap;40805;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05062;Le Glaizil;170;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05063;La Grave;484;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05064;La Chapelle-en-Valgaudémar;102;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05065;Guillestre;2314;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05066;La Haute-Beaume;9;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05068;Jarjayes;435;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05070;Laragne-Montéglin;3485;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05071;Lardier-et-Valença;329;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05072;Laye;230;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05073;Lazer;368;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05074;Lettret;177;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05075;Manteyer;426;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05076;Méreuil;82;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05077;Molines-en-Queyras;303;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05078;Monêtier-Allemont;288;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05079;Le Monêtier-les-Bains;1040;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05080;Montbrand;64;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05081;Montclus;60;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05082;Mont-Dauphin;154;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05084;Montgardin;467;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05085;Montgenèvre;483;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05086;Montjay;104;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05087;Montmaur;517;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05089;Montrond;68;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05090;La Motte-en-Champsaur;219;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05091;Moydans;45;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05092;Neffes;741;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05093;Névache;357;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05094;Nossage-et-Bénévent;15;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05095;Le Noyer;290;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05096;Orcières;710;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05097;Orpierre;352;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05098;Les Orres;575;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05099;Oze;107;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05100;Pelleautier;700;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05101;Vallouise-Pelvoux;1230;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05102;La Piarre;92;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05103;Le Poët;804;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05104;Poligny;299;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05106;Prunières;298;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05107;Puy-Saint-André;465;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05108;Puy-Saint-Eusèbe;136;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05109;Puy-Saint-Pierre;534;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05110;Puy-Saint-Vincent;284;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05111;Puy-Sanières;270;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05112;Rabou;76;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05113;Rambaud;375;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05114;Réallon;258;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05115;Remollon;441;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05116;Réotier;195;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05117;Ribeyret;109;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05118;Val Buëch-Méouge;1352;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05119;Risoul;641;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05121;Rochebrune;168;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05122;La Roche-de-Rame;827;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05123;La Roche-des-Arnauds;1514;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05124;La Rochette;469;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05126;Rosans;480;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05127;Rousset;179;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05128;Saint-André-d'Embrun;646;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05129;Saint-André-de-Rosans;148;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05130;Saint-Apollinaire;141;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05131;Saint-Auban-d'Oze;88;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05132;Saint-Bonnet-en-Champsaur;2025;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05133;Saint-Chaffrey;1635;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05134;Saint-Clément-sur-Durance;300;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05135;Sainte-Colombe;56;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05136;Saint-Crépin;722;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05139;Dévoluy;990;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05140;Saint-Étienne-le-Laus;288;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05142;Saint-Firmin;465;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05144;Saint-Jacques-en-Valgodemard;148;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05145;Saint-Jean-Saint-Nicolas;1019;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05146;Saint-Julien-en-Beauchêne;123;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05147;Saint-Julien-en-Champsaur;358;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05148;Saint-Laurent-du-Cros;531;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05149;Saint-Léger-les-Mélèzes;344;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05151;Saint-Martin-de-Queyrières;1127;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05152;Saint-Maurice-en-Valgodemard;125;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05153;Saint-Michel-de-Chaillol;324;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05154;Saint-Pierre-d'Argençon;157;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05155;Saint-Pierre-Avez;30;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05156;Saint-Sauveur;477;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05157;Saint-Véran;236;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05158;Le Saix;102;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05159;Saléon;91;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05160;Salérans;92;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05161;La Salle-les-Alpes;1012;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05162;La Saulce;1516;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05163;Le Sauze-du-Lac;147;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05164;Savines-le-Lac;1057;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05165;Savournon;255;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05166;Serres;1293;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05167;Sigottier;90;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05168;Sigoyer;664;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05169;Sorbiers;36;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05170;Tallard;2168;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05171;Théus;201;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05172;Trescléoux;317;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
